index_oper,geo_lat,geo_lon,region
446688,53.273873,52.042036,63
446699,53.024844,51.695511,63
446712,53.522726,48.48708,63
446720,53.388452,48.679588,63
446728,53.453693,48.546198,63
446729,53.346586,48.654184,63
446730,53.329951,48.805919,63
446733,53.392189,49.057734,63
446738,53.418257,48.905605,63
446740,53.378252,49.089005,63
446800,54.203367,50.46358,63
446802,54.111681,50.368242,63
446805,54.101651,50.559277,63
446806,54.111132,50.693459,63
446810,54.228069,50.440718,63
446811,54.312191,50.325949,63
446815,54.291086,50.480782,63
446817,54.249575,50.554678,63
446818,54.299588,50.708721,63
446840,54.414602,51.082339,63
446842,54.283423,51.11431,63
446844,54.212919,50.914561,63
446846,54.290266,50.857904,63
446849,54.351912,50.848427,63
446851,54.538372,51.114795,63
446853,54.588408,51.174273,63
446869,54.414602,51.082339,63
446870,53.865138,50.288211,63
446874,53.911333,50.128032,63
446876,53.823851,50.060021,63
446880,53.970227,50.359474,63
446901,54.41741,51.374391,63
446910,54.394782,51.489465,63
446912,54.392355,51.488746,63
446920,54.488896,51.371166,63
446923,54.598006,51.52917,63
446924,54.481103,51.61575,63
446925,54.529909,51.565193,63
446927,54.509889,51.718068,63
446936,54.522312,51.835128,63
446942,54.242204,52.244391,63
446951,54.328937,51.844209,63
446960,54.268498,52.025364,63
446968,54.374905,51.880349,63
446970,54.111465,52.143115,63
446973,54.112552,52.343709,63
446977,53.652177,52.122229,63
450000,54.726418,55.947938,02
450001,54.740917,55.985326,02
450003,54.744581,55.915455,02
450005,54.73366,55.970055,02
450006,54.741514,55.956194,02
450007,54.791243,55.946618,None
450008,54.745875,55.954388,02
450010,54.794736,55.862086,02
450011,54.722451,55.939988,02
450014,54.70958,55.824896,02
450015,54.738994,55.94677,02
450017,54.787687,55.877582,02
450018,54.701766,55.950813,02
450022,54.714952,55.998684,02
450024,54.705871,55.837742,02
450027,54.798011,56.093977,02
450028,54.757347,56.240897,02
450030,54.797456,56.139738,02
450032,54.817977,56.102368,02
450033,54.819326,56.170244,02
450037,54.746005,55.998001,02
450038,54.808618,56.114755,02
450039,54.784328,56.132021,02
450043,54.778918,56.130494,02
450044,54.819762,56.070154,02
450045,54.925912,56.071909,02
450047,54.717787,55.990761,02
450050,54.715603,55.842925,02
450051,54.84105,56.153347,02
450052,54.73117,55.937958,02
450053,54.773621,56.029892,02
450054,54.763036,56.015042,02
450055,54.784816,56.036737,02
450056,54.565154,55.884068,None
450057,54.71359,55.953166,02
450058,54.755124,56.002313,02
450059,54.751715,55.988596,02
450061,54.808618,56.098128,02
450064,54.814927,56.062662,02
450065,54.818309,56.109141,02
450069,54.771279,56.22594,02
450071,54.745235,56.027179,02
450073,54.763124,56.053418,02
450074,54.69787,55.982371,02
450075,54.788964,56.032676,02
450076,54.72856,55.928993,02
450077,54.730999,55.955484,02
450078,54.730578,55.983053,02
450080,54.724172,56.011512,02
450081,54.792774,56.050104,02
450083,54.76049,55.999591,02
450091,54.745875,55.954388,02
450093,54.724198,55.928472,02
450095,54.704107,55.830259,02
450096,54.75608,56.021429,02
450097,54.738604,55.997651,02
450098,54.767861,56.028733,02
450099,54.766469,56.056446,02
450103,54.698614,55.990096,02
450104,54.785309,56.04713,02
450105,54.770053,56.073595,02
450106,54.705007,55.996771,02
450112,54.818781,56.076173,02
450501,54.498095,55.890195,02
450502,54.797575,56.306177,02
450511,54.803382,55.89342,None
450512,54.809111,55.807585,02
450513,54.81239,55.57132,02
450515,54.864497,55.738837,02
450516,54.891064,55.922714,02
450517,54.90643,56.198353,None
450519,54.778149,55.838371,02
450520,54.609599,55.841865,02
450521,54.703312,56.250302,02
450531,54.830202,55.998163,02
450532,54.8182,55.696194,02
450535,54.86272,55.814179,02
450570,54.655214,55.759301,02
450580,54.670769,55.713891,02
450591,54.616966,55.933404,02
450900,54.61877,56.123065,02
450901,54.900617,56.147876,02
450902,54.688633,56.136019,02
450960,54.747766,55.947354,02
450962,54.747766,55.947354,02
450965,54.747766,55.947354,02
452000,54.107289,54.102376,02
452002,54.095907,54.125921,02
452004,54.103789,54.142253,02
452005,54.107289,54.102376,02
452006,54.104961,54.107371,None
452008,54.118653,54.118079,02
452009,54.097528,54.102394,02
452014,54.000923,54.302512,02
452017,53.89996,53.928355,02
452018,53.888112,53.933484,02
452021,53.998155,54.084491,02
452032,54.098114,54.392011,02
452036,54.254888,54.131284,02
452040,53.698347,54.268987,02
452044,53.797795827,54.434129529,02
452056,53.53676,54.255279,02
452057,53.524102,54.2164,02
452058,53.442346,54.167756,02
452065,53.447012,54.20129,02
452080,53.632218,54.800358,02
452082,53.712733,54.531618,02
452084,53.785906,54.738411,02
452090,53.59683,54.812064,02
452096,53.694498,55.059522,02
452098,53.622082042,54.508140977,02
452114,53.934398,55.059037,02
452115,54.021034,54.982932,02
452120,54.06963,54.941259,02
452121,54.061027,54.929321,02
452122,54.069328,54.922727,02
452123,54.069688,54.894026,02
452128,54.06963,54.941259,02
452130,53.913789,54.602361,02
452132,53.797752,54.602505,02
452140,54.38115,55.198842,02
452154,54.640139,55.558528,02
452155,54.656219,55.598925,02
452171,54.593671,55.401152,02
452172,54.588653,55.371983,02
452173,54.577539,55.33729,02
452174,54.586694,55.388,02
452175,54.577184,55.374032,02
452179,54.588486,55.380967,02
452188,53.896114,53.770009,02
452190,54.072498,53.676746,02
452194,54.229959,53.731624,02
452200,55.139468,54.652963,02
452201,55.142123,54.632886,02
452203,55.283405,54.658658,02
452205,55.207151,54.817552,02
452209,55.005676,54.602828,02
452211,55.11701,54.425734,02
452218,55.033579,54.763222,02
452222,55.09711,54.28469,02
452224,55.139468,54.652963,02
452227,55.003322,54.422815,02
452230,55.107066,55.352795,02
452231,55.121242,55.343992,02
452241,54.943163,55.350496,02
452243,55.052546,55.133068,02
452244,55.025183,55.033229,02
452246,55.216381,54.962585,02
452247,55.09627,55.496499,02
452260,55.444114,54.312043,None
452264,55.258525,54.34723,02
452268,55.309515,54.546773,02
452271,55.693394,54.388607,02
452273,55.605185,54.555963,None
452274,55.687802,54.307309,02
452275,55.665736,54.232524,02
452276,55.558254,54.221718,02
452281,55.47673,54.531502,02
452303,55.642824,54.800224,02
452304,55.618654,54.954285,02
452306,55.466989,55.074264,02
452307,55.416729,55.11264,02
452308,55.492309,54.832581,02
452311,55.317174,55.079761,02
452312,55.316124,54.948589,02
452313,55.369055,54.727137,02
452314,55.363611,54.613168,02
452315,55.445676,54.720902,02
452316,55.393947,54.62083,02
452320,55.488473,54.857626,02
452321,55.495965,54.855497,02
452323,55.487366,54.845193,02
452325,55.488473,54.857626,02
452340,55.52943,55.965743,02
452349,55.75205,56.209312,02
452350,55.624352,55.578461,02
452353,55.670732,55.616352,02
452358,55.550998,55.719218,02
452371,56.038273,57.434425,02
452373,55.759517,56.960834,02
452374,55.697696,57.021479,02
452381,55.840037,56.808803,02
452382,55.80828,56.563401,02
452397,55.830933,56.905417,02
452400,54.887522,56.644833,02
452401,54.718369,56.4119,02
452408,54.97671,57.133382,02
452410,54.833983,56.415835,02
452411,54.818771,56.396808,02
452412,54.820078,56.382516,02
452418,54.596733,56.179802,02
452420,54.869637,56.747771,02
452421,54.811269,56.752092,02
452424,54.833983,56.415835,02
452425,54.913174,56.978854,02
452432,55.419243,56.549154,02
452436,55.085059,56.61394,02
452440,55.188596,56.665881,02
452443,54.982208,56.506286,02
452444,55.192035,56.801176,02
452448,55.060132,56.558496,02
452450,55.418614,55.527796,02
452451,55.411654,55.557135,02
452452,55.428633,55.540579,02
452453,55.410479,55.528713,02
452455,55.435457,55.547424,02
452457,55.432914,55.539735,02
452461,55.491783,55.589394,02
452463,55.366456,55.72203,02
452468,55.273498,55.688478,02
452469,55.396729,55.556632,02
452472,55.21974,55.343498,02
452473,55.322378,55.249426,02
452474,55.324924,55.528748,02
452481,55.085832,58.073119,02
452482,55.365172,58.005502,02
452484,55.471347,57.849474,02
452486,55.334987,58.273003,02
452487,55.080303,58.639372,02
452490,55.180532,58.158207,02
452492,55.300475,58.134905,02
452493,55.399275,57.922579,02
452495,55.422344,58.207363,None
452496,55.170013,58.33769,02
452499,54.938343,58.021672,02
452500,55.409447,58.599001,02
452502,55.22869,58.605442,02
452507,55.351774,58.986939,02
452510,55.542762,58.498534,02
452515,55.326855,58.370964,02
452525,55.754112,57.890015,02
452528,55.534449,58.246835,02
452530,55.534449,58.246835,02
452534,55.701342,57.907363,02
452541,55.793559,57.924732,02
452542,55.846138,57.979927,02
452543,55.90939,57.963252,02
452550,55.950398,58.269401,02
452553,56.034068,58.257228,02
452554,56.084897,58.195891,02
452558,55.936242,58.111342,02
452570,55.548309,59.498691,02
452580,55.707573,58.961121,02
452586,56.047711,59.242249,02
452590,55.943119,58.604921,02
452592,55.948604,58.694492,02
452593,55.82048,58.731934,02
452594,55.764131,58.709907,02
452600,54.490852,53.453559,02
452601,54.487625,53.470618,02
452602,54.485774,53.486186,02
452606,54.490852,53.453559,02
452607,54.484006,53.446975,02
452612,54.478205,53.483509,02
452614,54.482254,53.465534,02
452615,54.503375,53.518939,02
452616,54.486025,53.499167,02
452630,54.822615,54.000382,02
452633,54.787593,54.208414,02
452641,54.848007,53.767485,02
452650,55.175689,53.804792,02
452651,55.164731,53.825183,02
452654,55.137312,54.051855,02
452662,55.019356,53.60966,02
452663,55.018974,53.40956,02
452665,55.154897,53.576449,02
452668,54.928355,53.520466,02
452669,55.15873,53.262784,02
452672,55.278647,53.834975,02
452673,55.237284,53.942584,02
452680,56.087188,54.250113,02
452681,56.087444,54.29458,02
452683,56.090487,54.244777,02
452684,56.091964,54.253832,02
452685,56.098788,54.245981,02
452686,56.077749,54.250473,02
452687,56.085375,54.238893,02
452688,56.100811,54.241939,02
452689,56.104632,54.225122,02
452693,56.087188,54.250113,02
452695,56.239213,54.386891,02
452696,56.041652,54.273613,02
452697,56.243089,54.555307,02
452701,54.551648,54.640207,02
452702,54.511786,54.543916,02
452707,54.571261,54.524926,02
452710,54.571261,54.524926,02
452711,54.566945,54.516832,02
452716,54.872756,54.457058,02
452724,54.81833,54.41013,02
452729,54.814813,54.536685,02
452730,54.580508,54.930758,02
452740,54.691168,55.016637,None
452745,54.819554,55.007007,02
452746,54.841734,55.156603,02
452750,54.601647,53.693356,02
452751,54.599211,53.67839,02
452752,54.622508,53.703641,02
452753,54.596942,53.740634,02
452754,54.60622,53.711259,02
452755,54.609145,53.698386,02
452756,54.60634,53.714152,02
452757,54.597844,53.707854,02
452765,54.547287,54.111198,02
452769,54.539401,53.990635,02
452772,54.684043,53.788649,02
452774,54.555715,53.808708,02
452775,54.548488,53.607036,02
452776,54.637392,53.575407,02
452778,54.548974,53.775704,None
452780,54.422952,53.800462,02
452781,54.412265,53.797363,02
452784,54.339274,53.690885,02
452785,54.447816,53.979325,02
452786,54.351969,54.058503,02
452793,54.667999,54.178248,02
452794,54.594652,53.70065,02
452795,54.60622,53.711259,02
452800,56.268456,54.931935,02
452802,56.264517,54.930506,02
452806,56.279887,55.018972,02
452811,56.2726,54.933165,02
452812,56.264072,55.191287,02
452820,56.24549,54.719043,02
452825,56.219462,54.965101,02
452826,56.309724,54.82005,02
452830,56.295045,55.854289,02
452833,56.379302,55.887491,02
452834,56.277693,55.945109,02
452839,56.344691,55.711151,02
452840,56.258808,55.76611,02
452842,56.250487,55.486842,02
452843,56.152585,55.496445,None
452848,56.328893,55.788101,02
452852,55.986692,55.043335,02
452855,55.981182,55.15478,02
452860,55.968942,54.801023,02
452866,55.898018,54.93348,02
452869,55.968227,54.902748,02
452876,55.977939,54.718217,02
452883,56.055297,56.346458,02
452885,56.287347,56.348901,02
452889,55.951638,56.364999,02
452890,56.103151,56.736991,02
452893,56.215313,57.305104,02
452895,56.029466,57.142778,02
452920,55.900239,53.927816,02
452925,55.968252,54.249799,02
452930,56.126624,54.174682,02
452935,56.168701,54.380594,02
452945,55.795793,54.486388,02
452946,55.809429,54.534915,02
452947,55.768324,54.590629,02
452949,55.803008,54.237546,02
452955,55.90746,55.320779,02
452957,55.842307,55.404296,02
452960,55.842307,55.404296,02
452968,55.764977,55.505752,02
452982,56.121943,55.902232,02
452991,55.910886,56.153859,02
452992,55.950872,56.282165,02
452994,55.810299,55.978229,02
453000,54.368212,56.170208,02
453003,54.29149,55.81629,02
453010,54.426614,56.325716,02
453012,54.373106,56.451094,02
453013,54.339893,56.427396,02
453015,54.469269,56.232803,02
453018,54.365243,56.04899,02
453019,54.434365,56.366571,None
453020,54.368212,56.170208,02
453023,54.267446,56.251578,02
453028,54.532349,56.154856,02
453029,54.498706,56.014324,02
453030,54.409881,56.787665,02
453032,54.297481,56.790324,02
453033,54.319864,56.618773,02
453037,54.542575978,56.885212933,02
453041,54.52019,56.946371,02
453050,53.89354,56.472608,02
453051,53.889651,56.487799,02
453057,53.875188,56.30589,02
453063,54.14029,56.699882,02
453070,53.989977,56.650645,02
453071,53.98435,56.378591,None
453072,53.941967,56.397716,02
453074,53.78689,56.185165,02
453079,53.922098,56.522222,02
453100,53.628683,55.907182,02
453101,53.61171,55.947723,02
453102,53.689811,55.944749,02
453103,53.64171,55.939737,02
453104,53.644902,55.965366,02
453105,53.6955,56.004119,02
453106,53.658687,56.073181,02
453107,53.650485,55.949852,02
453109,53.624684,55.925085,02
453110,53.623861,55.899609,02
453112,53.639869,55.973127,02
453114,53.609525,55.973684,02
453116,53.628961,55.931876,02
453118,53.635747,55.914,02
453121,53.636441,55.924465,02
453122,53.615834,55.899124,02
453124,53.620571,55.963066,02
453126,53.623418,55.951846,02
453128,53.637199,55.901612,02
453129,53.617853,55.938254,02
453130,53.59808,55.938596,02
453137,53.748869,55.922202,02
453138,53.847745,55.519029,02
453140,53.593437,55.907056,02
453144,53.462438,55.630016,02
453146,53.566461,55.722066,02
453149,53.808966,56.098559,02
453151,53.633649,55.895926,02
453153,53.74379,56.047633,02
453155,53.81138,56.022696,02
453157,53.631796,55.950481,02
453180,53.438908,55.262973,02
453185,53.35209,55.63793,02
453190,53.380084,55.028198,02
453195,53.568701,55.177705,02
453196,53.460052,55.298986,02
453199,53.438908,55.262973,02
453200,53.454658,56.040555,02
453201,53.414999,56.026972,02
453203,53.446132,56.025517,02
453204,53.445826,56.04607,02
453205,53.458792,56.04148,02
453208,53.451232,56.09572,02
453211,53.434289,56.054892,02
453213,53.448261,56.052547,02
453214,53.472906,56.039737,02
453215,53.447934,56.037967,02
453222,53.481974,56.294248,02
453232,53.645671,56.611353,02
453235,53.591395,56.210291,02
453237,53.68433,56.35386,02
453239,53.525585,56.075939,02
453250,53.339334,55.941345,02
453251,53.337323,55.920468,02
453252,53.371731,55.930295,02
453254,53.364982,55.948648,02
453260,53.35273,55.925247,02
453261,53.362204,55.923693,02
453262,53.348139,55.94165,02
453263,53.34636,55.92336,02
453264,53.355519,55.936575,02
453265,53.342328,55.943644,02
453266,53.351633,55.945504,02
453269,53.361807,55.915922,02
453280,53.1792,55.186823,02
453282,53.012905,55.143659,02
453287,53.005981,55.342456,02
453289,52.98577,55.57282,02
453290,52.98024,55.117679,02
453294,53.205485,55.237056,02
453300,52.753476,55.797569,02
453301,52.753056,55.806076,02
453302,52.77257,55.77592,02
453303,52.758234,55.819686,02
453305,52.761438,55.801764,02
453307,52.757678,55.780447,02
453308,52.763939,55.793141,02
453309,52.747987,55.786709,02
453310,52.760163,55.810298,02
453314,52.772565,55.77592,02
453316,52.686389,55.686475,None
453322,52.796878,56.365233,02
453331,52.711034,56.592156,02
453345,52.436136,56.575942,02
453352,52.627492,55.489501,02
453354,52.692896,56.039099,02
453355,52.563095,55.580087,02
453356,52.752233,55.42838,02
453359,52.862571,55.779091,02
453360,52.703521,55.830007,02
453365,52.428762,55.786008,02
453366,52.688354,55.803777,02
453368,52.867273,55.413405,02
453380,52.191205,56.572483,02
453387,52.250939,56.898338,02
453391,51.848152,56.763636,02
453392,51.840991,57.083687,02
453393,51.764052,57.138763,None
453397,52.200138,56.349566,02
453400,54.211166,55.030606,02
453401,54.208591,55.048815,02
453403,54.222143,55.035358,02
453405,54.216194,55.049821,02
453406,54.212656,55.006782,02
453407,54.211166,55.030606,02
453416,54.295584,55.122638,02
453430,55.031706,55.972408,02
453431,55.050473,55.952223,02
453434,55.037201,56.003589,02
453441,55.091098,55.859823,02
453442,55.173776,55.836871,02
453444,55.178146,56.104317,02
453445,55.239106,56.271817,02
453446,55.320084,56.389245,02
453447,55.047409,56.181572,02
453448,55.030349,56.223667,02
453457,54.982332,56.238759,02
453472,54.118206061,56.070238813,02
453475,53.948035,55.512947,02
453480,54.015824,55.884751,02
453486,53.939614,55.94033,02
453487,54.004898,55.889602,02
453500,53.967907,58.401462,02
453501,53.970984,58.422312,02
453502,53.987007,58.40272,02
453503,53.962626,58.366769,02
453505,53.959945,58.404399,02
453506,53.927353,58.322976,02
453507,53.959945,58.404399,02
453509,53.971048,58.412673,02
453510,53.953667,58.380136,02
453511,53.971048,58.412673,02
453512,53.965248,58.435804,02
453517,53.927353,58.322976,02
453523,53.520836,57.683708,02
453530,54.215404,58.580101,02
453538,53.806031,58.204533,02
453539,53.859945,58.292748,02
453560,54.217984,57.56319,02
453570,54.062639,57.822641,02
453580,53.101248,57.446113,None
453585,52.958227,57.024596,02
453588,53.077842,57.049524,02
453605,53.022678,58.731242,02
453612,53.620361,58.702043,02
453614,53.269037,58.739893,02
453618,53.385519,58.852039,02
453620,53.338274,58.505289,02
453623,53.258836,58.7916,02
453625,53.350974,58.315154,02
453631,52.586722,58.309771,02
453633,52.590201,58.295631,02
453653,52.341954,58.614551,02
453661,52.885138,58.222787,02
453663,52.98951,58.081778,02
453666,53.082943,58.221664,02
453672,52.822826,57.975247,02
453680,52.233408,57.437543,02
453682,52.633193,57.482189,02
453694,52.248298,58.025912,02
453701,54.316419,59.371445,02
453702,54.284485,59.43403,02
453714,54.616878,59.731157,02
453718,54.484388,59.521975,02
453731,54.357935,59.436644,02
453732,54.376488,59.426467,02
453733,54.207796,59.598871,02
453734,54.274534,59.322532,02
453744,54.01885,58.790477,02
453745,53.932908,58.718325,02
453800,51.861453,58.215511,02
453805,52.039497,58.442209,02
453806,52.231489,58.650286,02
453809,51.870485,58.039207,02
453811,51.979455,57.890868,02
453812,51.885591,57.900759,02
453821,51.967566,58.163444,02
453830,52.725653,58.666079,02
453831,52.690478,58.654463,02
453832,52.713031,58.660662,02
453833,52.71823,58.664974,02
453837,52.726641,58.672466,02
453838,52.721765,58.682078,02
453839,52.719037,58.676454,02
453840,52.709158,58.61156,02
453847,52.72045,58.650134,02
453850,52.958596,55.929577,02
453851,52.942916,55.925426,02
453852,52.964654,55.925948,02
453853,52.999586,55.923567,02
453856,52.968456,55.918968,02
453866,53.010391,55.957757,02
453870,53.044652,56.444527,02
453873,52.886741,56.171367,02
453874,52.913873,55.981077,02
453876,53.120189,56.140798,02
453880,53.217721,55.919013,02
453881,53.223996,55.737822,02
453883,53.324761,55.798081,02
453884,52.968456,55.918968,02
454001,55.184618,61.303793,74
454003,55.1759,61.297199,74
454004,55.164685,61.29808,74
454005,55.144042,61.414178,74
454006,55.171838,61.418984,74
454007,55.161486,61.436528,74
454008,55.189403,61.376988,74
454009,55.160663,61.400559,74
454010,55.144248,61.432827,74
454012,55.120727,61.508115,74
454013,55.303063,61.357072,74
454014,55.194023,61.324131,74
454015,55.23808,61.305176,74
454016,55.175005,61.340947,74
454017,55.260603,61.402383,74
454020,55.152948,61.385468,74
454021,55.192505498,61.30905456,74
454025,55.234394,61.386267,74
454028,55.11701,61.349275,74
454030,55.209853,61.278146,74
454031,55.249037,61.394702,74
454036,55.234861,61.355185,74
454038,55.247288,61.406901,74
454045,55.106253,61.368939,74
454047,55.264927,61.403066,74
454048,55.142941,61.383626,74
454052,55.239111,61.368004,74
454053,55.119229,61.391882,74
454074,55.187856,61.456219,74
454076,55.209103,61.30258,74
454077,55.185291,61.48271,74
454078,55.134224,61.424419,74
454079,55.170162,61.531633,74
454080,55.162299,61.401188,74
454081,55.185374,61.431875,74
454082,55.07469,61.394253,74
454084,55.163168,61.4002,74
454085,55.169154,61.468634,74
454087,55.121433,61.365911,74
454090,55.160211,61.415678,74
454091,55.142813,61.416474,74
454100,55.192543,61.286842,74
454106,55.189403,61.376988,74
454108,55.144248,61.432827,74
454111,55.140878,61.407144,74
454119,55.12796,61.473529,74
454128,55.183611,61.297648,74
454129,55.11874,61.456354,74
454133,55.288358,61.518499,74
454135,55.138526,61.450425,74
454136,55.180604,61.332009,74
454138,55.194609,61.357216,74
454139,55.10737,61.48006,74
454141,55.136576,61.373987,74
454901,55.08474,61.341405,74
454902,55.15393,61.303317,74
454904,55.039899,61.370574,74
454930,55.06435991,61.263854802,74
454962,55.141315,61.416136,74
454964,55.141315,61.416136,74
454965,55.141315,61.416136,74
454970,55.159897,61.402554,74
455000,53.424927,58.983175,74
455001,53.432492,58.979043,74
455005,53.46701,59.064185,74
455006,53.323841,58.985223,74
455007,53.4416,59.090407,74
455010,53.388715,59.092976,74
455011,53.457479,59.092078,74
455013,53.402165,59.100369,74
455016,53.385595,59.071569,74
455017,53.418423,58.953198,74
455019,53.394434,59.062856,74
455021,53.363913,58.992886,74
455022,53.455688,58.984828,74
455023,53.417216,58.992787,74
455025,53.408247,58.958121,74
455026,53.405585,58.971946,74
455030,53.398289,58.9629,74
455034,53.358196,58.966332,74
455036,53.394418,58.969017,74
455037,53.392291,58.978728,74
455038,53.381083,58.977039,74
455039,53.436537,58.97986,74
455044,53.405961,58.983121,74
455045,53.37064,58.982331,74
455047,53.363177,58.953468,74
455049,53.369786,58.971227,74
455051,53.364236,58.972207,74
455999,53.424927,58.983175,74
456007,55.070206,57.544766,74
456010,54.987952,57.288458,74
456011,55.002439,57.219791,74
456012,54.993045,57.265273,74
456014,54.989956,57.278658,74
456015,54.996846,57.279924,74
456019,54.987952,57.288458,74
456020,54.984119,57.684723,74
456030,55.009605,57.983736,74
456040,54.921780697,58.136761107,74
456041,54.937303,58.182803,74
456043,54.928427,58.175536,74
456060,54.906435,58.350042,74
456065,54.937303,58.182803,74
456080,54.816981,58.442766,74
456081,54.790568,58.635976,74
456082,54.813448,58.435706,74
456083,54.82178,58.453645,74
456110,54.756158,58.207561,74
456111,54.742497,58.178428,74
456112,54.771351,58.230477,74
456121,54.876418,58.427872,74
456122,54.844243,58.448974,74
456139,54.754885,58.206968,74
456143,55.486428,60.199296,74
456200,55.172727,59.667979,74
456203,55.105866,59.727106,74
456204,55.206689,59.6336,74
456205,55.200672,59.720198,74
456206,55.182099,59.70657,74
456207,55.177987,59.658645,74
456208,55.103827,59.722767,74
456209,55.108848,59.714979,74
456211,55.184762,59.648665,74
456216,55.084884,59.690751,74
456217,55.120542,59.721509,74
456218,55.202537,59.671617,74
456219,55.143857,59.669012,74
456221,55.109842,59.748477,74
456227,55.117031,59.710325,74
456228,55.15444,59.673557,74
456234,55.179879,59.640912,74
456238,55.125381,59.719434,74
456299,55.172727,59.667979,74
456300,55.049792,60.111118,74
456302,54.97545,60.094508,74
456304,55.05843,60.108099,74
456305,55.043861,60.080521,74
456306,55.081854,60.095729,74
456311,55.01485,60.087986,74
456313,55.087161,60.130485,74
456315,54.995818,60.07647,74
456316,55.061617,60.117999,None
456317,55.037536,60.116984,74
456318,55.137981,60.150293,74
456320,55.149321,60.154641,74
456329,55.049792,60.111118,74
456350,55.049792,60.111118,74
456382,55.063524,59.899331,74
456383,55.058023,60.092621,74
456390,55.153622,60.118106,74
456394,55.247955,60.18981,74
456395,55.335832,60.230405,74
456402,54.909199,60.562296,74
456403,54.983665,60.634997,74
456404,54.927227,60.761902,74
456408,54.977852,60.759755,74
456410,54.827812,60.227827,74
456418,54.714838,60.076874,74
456420,54.643702,60.717867,74
456438,54.975662,60.369527,74
456439,54.975662,60.369527,74
456440,54.975662,60.369527,74
456441,54.976127,60.355729,74
456444,54.996325,60.39715,74
456445,54.961367,60.400959,74
456470,54.37619,59.995271,74
456473,54.483279,59.834508,74
456476,54.575598,60.305711,74
456485,54.353927,60.303851,74
456488,54.37619,59.995271,74
456492,54.561041,59.938174,74
456501,55.188391,61.14984,74
456503,55.483393,61.389735,74
456505,54.991428,61.362453,74
456506,55.175802,61.190273,74
456507,55.007029,61.375721,74
456509,55.130868,61.264815,74
456510,55.34301,61.339752,74
456512,55.234389016,61.237636347,74
456513,55.309924,61.260611,74
456514,55.319725,61.078594,74
456518,55.34301,61.339752,74
456520,55.030607,61.111778,74
456530,55.296882,61.210449,74
456531,55.021534,61.250469,74
456537,54.959821,61.184398,74
456541,54.866425,61.175882,74
456543,54.915145,61.456435,74
456544,54.928422,61.456875,74
456550,54.89458,61.402095,74
456551,54.899177,61.390354,74
456554,54.903474,61.351763,74
456555,54.891121,61.415723,74
456559,54.89458,61.402095,74
456560,54.824523,61.593068,74
456564,54.905669,61.825076,74
456565,54.793355,61.951864,74
456568,54.811093,61.44243,74
456572,54.685271,61.690077,74
456574,54.79895,61.291603,74
456576,54.647687,60.902417,74
456578,54.89458,61.402095,74
456579,54.574351,62.016956,74
456580,54.751767,61.318363,74
456584,54.761966,61.310458,74
456591,54.792888,61.226205,74
456592,54.603117,61.23624,74
456596,54.673523,61.256209,74
456600,55.101396,61.620072,74
456601,55.118869,61.624051,74
456602,55.135943,61.648575,74
456604,55.117824,61.602204,74
456607,55.164371,61.692997,74
456609,55.093973,61.64685,74
456610,55.097661,61.606588,74
456617,55.121422,61.613622,74
456618,55.11113,61.621177,74
456620,55.114621,61.593589,74
456621,55.203863,61.734715,74
456622,55.051737,61.596931,74
456623,55.102972,61.609948,74
456625,55.112597,61.605151,74
456629,55.101396,61.620072,74
456652,55.178085,61.619084,74
456653,55.056734,61.604082,74
456654,55.057208,61.525596,74
456655,55.136596,61.679387,74
456656,55.098856,61.556776,74
456657,55.227961,61.715607,74
456658,54.984032598,61.479378665,74
456659,54.940355,61.542619,74
456660,55.283872,61.892288,74
456664,55.209452,62.071888,74
456666,55.023321541,61.721332362,74
456670,55.251511,61.732604,74
456671,55.22868,61.613155,74
456674,55.356733,61.691703,74
456675,55.435630325,61.651139735,74
456677,55.312384,61.564628,74
456682,55.483337,61.90411,74
456684,55.575556,62.077943,74
456685,55.080705,61.811045,74
456688,55.101396,61.620072,74
456720,55.581846,61.625983,74
456730,55.698274,61.55365,74
456739,55.698274,61.55365,74
456770,56.08663,60.730865,74
456771,56.089092,60.72261,74
456773,56.070112,60.771343,74
456774,55.986777,60.709117,74
456775,56.082833,60.720508,74
456776,56.078518,60.75706,74
456780,55.775049,60.708327,74
456782,55.668589,60.656907,74
456783,55.767058,60.719475,74
456784,55.766658,60.69814,74
456785,55.755393,60.675835,74
456787,55.754841,60.692148,74
456788,55.757136,60.697807,74
456789,55.751092,60.682275,74
456790,55.760641,60.691151,74
456796,55.627036,60.787064,74
456798,55.775049,60.708327,74
456799,55.789578,60.984774,74
456800,56.05406,60.222446,74
456802,56.062524,60.248389,74
456804,56.033832,60.264146,74
456811,55.914443,59.994642,74
456818,56.05406,60.222446,74
456819,56.05406,60.222446,74
456825,56.002496,60.660186,74
456830,55.892996,60.767535,74
456832,55.894833,60.780803,74
456833,55.888902,60.742876,74
456834,55.875597,60.743909,74
456835,55.903257,60.738591,74
456840,56.05971,60.931046,74
456845,56.159885,60.944377,74
456847,55.98853,61.282,74
456850,56.204744,61.503821,74
456856,56.218792,61.231577,74
456858,56.308071,61.207233,74
456859,55.892996,60.767535,74
456870,55.70737,60.541357,74
456871,55.703038,60.556547,74
456872,55.725503,60.546836,74
456874,55.676687,60.557922,74
456875,55.678088,60.500232,74
456879,55.70737,60.541357,74
456881,55.479541,60.866843,74
456883,55.466928,61.115066,74
456884,55.610789,60.918128,74
456885,55.526215,60.823167,74
456887,55.377219,60.931235,74
